"job_id","company_id"
2351,134
11121,18
3632,180
10742,12
10736,18
9126,88
1185,12
8898,12
4862,12
11918,12
3962,79
3887,13
9587,228
3886,13
5410,228
3827,13
2975,47
3112,87
3826,13
217,74
9497,88
7670,88
2547,125
6379,235
218,74
1231,12
9498,88
6617,228
7881,190
12849,263
6180,219
4916,54
6179,219
6196,219
12947,219
6342,235
3084,71
220,74
1233,12
4984,217
6872,169
7547,56
7458,74
4215,88
4982,217
4214,88
4981,217
2688,40
3870,13
3022,55
7811,35
8926,88
333,74
12475,78
1112,18
1117,18
227,74
6194,219
9034,235
229,74
6374,235
12946,78
6362,235
6178,219
6182,219
13177,219
11100,228
1190,12
7662,168
7864,88
2730,34
3511,144
5385,227
4785,21
5324,205
5404,228
3197,92
9601,228
2795,35
2766,32
2780,35
1234,12
2784,35
9467,74
1235,12
1238,12
6971,13
7860,168
8049,78
6431,247
3279,96
6252,96
7061,218
6181,219
6230,219
11136,167
3271,96
2767,32
3228,101
6884,217
4986,193
10557,172
3298,96
4725,190
4748,190
1239,12
9281,12
1242,12
7197,247
8714,74
3812,13
11178,231
6203,219
2797,35
5452,242
6172,219
7402,212
9767,96
7076,179
3601,160
3577,162
9793,219
6170,219
2867,33
12526,220
2847,33
9499,88
3850,13
3843,13
3842,13
239,74
8938,13
2931,49
7462,8
7922,74
6508,249
6521,249
1243,12
1245,12
7553,96
6741,88
6914,12
3006,58
11195,12
9916,74
5069,217
4994,193
4645,124
5877,197
7878,13
11196,12
7428,13
3804,13
3845,13
6999,74
3800,13
7404,219
3049,53
7900,46
6208,219
3249,96
9368,232
7558,234
8029,232
3052,75
6188,219
6231,219
6187,219
4978,193
9826,193
3352,106
1180,12
11815,12
1248,12
11179,231
12426,12
1251,12
1252,12
6030,243
7642,243
6783,12
11197,12
11198,12
3866,13
3797,13
7954,160
6039,243
4290,171
3795,13
243,74
7956,88
9923,74
6214,219
6171,219
6224,219
6217,219
10801,253
6183,219
11408,219
5072,217
3089,70
6233,219
6243,223
1259,12
1261,12
7622,12
7580,88
5027,217
8006,173
7343,88
6740,88
9377,176
4060,165
1263,12
1264,12
7912,12
10819,12
6201,219
6236,219
4750,190
4203,88
11278,173
6195,219
6157,215
9363,94
7205,220
4876,77
6191,219
6211,219
6192,219
11519,219
6185,219
12607,219
4874,77
6897,190
11194,12
1271,12
3825,13
7336,154
3662,179
3080,71
10123,208
6295,230
4791,77
3159,94
9447,206
3039,59
8927,88
9739,12
9308,74
7367,12
1275,12
3851,13
3776,13
906,26
6200,219
9361,219
2284,137
2288,137
9244,80
9241,80
11407,219
7104,254
2291,137
3162,94
7966,190
11816,12
12269,80
9357,42
3160,94
6202,219
12270,83
4190,88
6764,77
7819,35
10841,12
9564,197
5831,197
5835,197
8956,190
400,74
12630,205
9565,197
9817,205
6883,13
10746,74
3770,13
12395,13
9449,207
3199,91
11240,208
6218,219
5052,217
3809,13
3801,13
9396,13
7421,252
2359,134
6094,206
7744,232
3312,116
2038,167
12268,219
3144,80
12700,80
6237,219
2765,32
12741,256
12912,12
12231,12
3299,116
954,21
12422,12
12913,12
11473,197
5842,197
1821,173
7960,217
4184,88
10281,13
3791,13
11545,13
4183,88
5249,200
4847,13
7645,34
30,98
3143,80
6219,219
3792,13
10802,253
3094,80
6162,218
6225,219
9454,219
1195,12
6438,247
11370,173
7964,13
6805,98
5841,197
10,18
3406,141
5845,197
4021,79
4020,79
3837,13
140,98
4181,88
3755,13
3753,13
9488,194
6166,218
5929,125
12606,219
11405,218
4727,190
6167,218
6845,219
9106,92
6441,247
6989,88
8994,125
3060,71
3411,141
8645,74
3977,79
6781,12
8979,197
10526,197
3455,123
9027,219
8647,74
8646,74
12232,197
4235,88
3835,13
6165,218
9245,220
9205,218
8670,74
7761,73
9223,88
265,74
1377,112
5613,253
4846,13
9303,74
6168,218
3168,92
7618,21
8672,74
8673,74
8674,74
4332,124
9946,15
3462,144
3463,144
8716,74
8717,74
8718,74
4178,88
5941,240
6038,243
10743,197
9740,197
5864,197
11199,197
11750,249
5409,228
12093,258
9432,8
2770,32
3486,144
4177,88
6946,29
3479,150
3748,13
3746,13
3775,13
6160,218
11410,83
9047,88
6163,218
12368,83
12272,83
11283,83
6943,32
9785,25
8758,74
3425,135
3374,106
12099,258
9277,12
5338,205
11105,253
12746,197
6916,197
5873,197
9070,197
3831,13
3738,13
5341,205
6293,230
8846,74
8849,74
8850,74
3522,144
3527,144
2920,28
3737,13
4892,12
9014,137
12476,83
9018,28
12271,83
12949,83
2948,47
12370,83
2328,134
6847,83
13307,83
3153,91
4174,88
5337,205
2367,134
5336,205
2358,134
3564,160
2647,43
2641,43
10769,113
3362,114
9321,26
888,26
5375,205
11443,205
4954,217
1224,12
1222,12
9487,197
1399,134
7968,253
3824,13
2383,134
9054,13
6193,219
11413,83
4823,134
3575,162
4170,88
5876,197
5364,205
12948,83
9765,83
3113,82
1223,12
1215,12
7970,253
7971,253
7974,253
7972,253
12424,12
12544,197
1237,12
6475,246
5306,205
9071,197
12545,197
3820,13
9585,13
10773,232
3734,13
1305,8
3733,13
10678,236
9232,13
7973,253
9543,82
6173,220
6425,246
3671,176
2203,137
917,21
6125,211
5445,237
2493,125
6175,220
11808,220
4169,88
12220,21
12425,12
298,74
11356,12
7557,238
8978,197
2947,47
7624,8
7368,197
9287,194
9717,74
5329,205
7589,13
9827,253
7323,13
3764,13
6176,220
116,98
3673,176
12527,220
12369,220
2914,28
6228,221
6240,223
6239,223
9507,253
2512,125
12951,91
3212,91
11357,194
4161,88
9741,194
7425,205
6603,205
9477,194
11358,194
9288,194
8988,8
8989,8
3759,13
6127,211
3758,13
6701,71
10797,13
3749,13
441,74
10798,13
2944,49
6244,223
6241,223
2528,125
13308,221
5490,253
1254,12
11311,54
6220,221
3125,87
7299,104
1418,181
9724,216
9725,46
11817,8
6836,49
7715,173
6918,8
6737,88
1299,8
3765,13
9708,74
9709,74
9710,74
9711,74
9712,74
9713,74
3732,13
3731,13
5764,216
9520,107
3730,13
9714,74
9715,74
9716,74
9718,74
9719,74
9720,74
9721,74
3373,114
1325,8
320,74
9727,46
5654,216
7251,74
9729,46
9446,206
7496,137
9517,8
1,8
7993,8
4233,88
10983,8
9519,8
7928,8
12233,8
1334,8
7332,205
3728,13
4138,88
7015,46
3727,13
3726,13
3725,13
6098,206
2364,134
3944,13
13208,13
7289,85
12856,85
7739,87
6251,87
10528,8
11866,87
5673,216
11974,87
12273,87
8019,87
7926,8
9951,77
1882,167
8987,8
3741,13
5647,216
168,77
1301,8
5303,205
3120,87
7355,46
874,46
9395,13
3719,13
3718,13
12274,87
10924,224
4119,88
9386,88
11865,87
1022,21
9102,210
2508,125
4915,40
1249,12
7919,74
9722,216
12427,8
12914,8
10925,224
11864,87
11314,87
4118,88
5903,194
4085,88
4098,88
5298,205
9398,13
9736,21
5648,216
128,98
12326,8
9289,8
5649,216
4717,183
5651,216
1616,173
9518,8
8990,8
5652,216
5837,197
11200,8
3111,87
8742,74
13309,87
13310,87
13311,87
3132,87
3135,87
9028,87
3832,13
4113,88
12857,85
7029,173
7166,173
9364,96
11920,8
9511,96
5968,248
5846,197
3134,87
1085,21
11202,8
5847,197
5653,216
4072,88
1339,8
4094,88
9723,216
8055,232
12292,198
7290,85
4095,88
330,74
4712,124
332,74
5468,253
3597,160
7871,222
3200,91
7424,222
11867,91
6629,21
3340,113
5237,222
328,74
4877,74
3219,91
3201,91
8689,74
5655,216
5656,216
6697,65
3270,96
7294,113
5220,222
5292,205
11116,21
5290,205
4250,88
7073,160
11727,91
5426,231
7920,74
5875,197
7649,224
5659,216
2123,163
4197,88
4246,88
1892,167
5660,216
6985,222
6247,224
336,74
4329,124
4031,79
7316,249
7154,46
9505,253
7260,216
5661,216
2035,167
9670,71
9025,71
3185,92
4838,91
6729,37
3183,92
1113,18
9791,71
10124,87
5635,197
5662,216
1128,18
1130,18
1129,18
1131,18
1132,18
11457,216
1134,18
1133,18
1136,18
1135,18
1144,18
1143,18
1145,18
1147,18
1146,18
1149,18
1148,18
1150,18
1152,18
1153,18
1156,18
1155,18
1154,18
5663,216
5664,216
12952,91
12702,96
9506,253
12972,254
8949,254
4199,88
6722,37
1157,18
9697,228
13107,216
10523,21
947,21
948,21
949,21
6590,21
12546,216
4878,74
11458,216
9586,228
5543,253
7123,254
7934,173
9105,80
3147,80
7242,12
3149,80
6023,243
9243,80
3187,92
7734,84
12477,91
3161,94
149,77
9030,91
13180,94
3061,71
8940,228
10892,197
12658,197
7151,197
7623,197
10894,8
11687,216
150,77
3477,150
7565,142
8941,228
10800,228
5407,228
7441,228
3215,91
9247,91
4044,165
4335,124
4046,165
8904,8
8906,8
88,98
10297,157
8887,216
6024,243
11415,94
3154,91
7552,93
3198,92
3194,92
12991,228
354,74
11176,228
10287,228
12953,91
3170,92
11977,92
13178,91
1312,8
11593,194
7314,247
4879,74
9819,254
9938,216
152,77
9560,216
7244,77
866,46
370,74
1544,178
5685,216
5686,216
3975,79
4037,165
6407,245
12954,101
3191,92
9104,78
5687,216
3262,101
6771,216
5690,216
5691,216
5866,197
4810,173
9510,92
3156,92
7353,216
10967,216
9597,144
13272,216
5081,217
7527,173
1701,173
5872,197
5953,173
10879,216
3166,92
6037,243
3178,92
3172,92
3174,92
5521,253
3188,92
7882,157
1706,173
10529,8
364,74
5869,197
4489,124
1327,8
9948,77
7023,8
7024,8
5677,216
10880,216
5948,173
11768,228
11769,228
4996,193
12396,193
3176,92
3164,92
11148,96
10126,92
7698,8
7087,254
7643,240
8005,173
11153,144
5025,217
9673,106
7653,106
6670,167
7371,8
3708,154
6761,190
6064,201
6461,246
6448,247
4991,217
6408,245
12481,106
7465,8
11919,8
5971,248
7989,216
10620,248
10968,216
1497,178
1705,173
5972,248
5371,205
6553,251
5973,248
5974,248
10969,216
5976,248
10621,248
5977,248
4987,193
6763,77
7193,246
11275,193
3256,96
3173,92
3268,96
12858,92
3192,92
3405,106
5362,205
10599,172
9594,183
5550,253
3290,96
9604,249
4776,107
53,103
9443,205
3099,64
5979,248
2155,163
9453,219
5980,248
1297,8
12748,216
10881,216
5359,205
3699,154
6951,91
3756,13
5356,205
5692,216
10508,216
6221,221
12293,193
3443,123
381,74
7950,96
10767,96
3100,83
4922,83
3179,92
6199,219
7824,186
9249,96
3274,96
9780,249
10927,92
3383,106
10832,216
5646,216
3580,160
4867,74
2021,167
6767,74
7929,8
13273,216
7693,216
7263,216
11459,216
7202,216
3137,83
13274,216
6958,160
6457,168
6743,88
4975,193
11770,193
4962,193
12726,193
3182,92
3266,96
8051,92
7063,106
5412,228
4644,124
2072,167
3359,106
4839,83
10161,255
6577,252
12548,216
12704,104
3315,113
3743,13
11111,216
11818,8
12235,216
2082,167
13014,216
7607,216
4944,193
9239,193
3263,96
3208,96
3924,13
3195,92
4896,173
226,74
9029,87
6964,162
10130,109
5340,205
2251,137
5335,205
9397,13
7737,87
3712,13
8050,87
8937,13
6310,232
9327,8
5332,205
5334,205
2310,134
10973,216
13042,92
2313,134
8695,74
11201,8
5331,205
11347,216
5454,242
1691,173
10970,216
5700,216
5883,197
5701,216
5330,205
10729,216
3280,96
3678,176
6283,230
5698,216
6896,253
6895,253
5703,216
7990,216
4940,193
4938,193
11281,96
3190,92
3261,96
6494,246
3817,13
3204,91
1241,12
4500,124
9672,92
3303,96
6249,226
3349,114
12747,216
5658,216
3714,154
5328,205
5444,124
9635,173
6772,216
5705,216
12660,216
11820,216
9274,216
9042,246
13108,216
5708,216
11999,258
9462,246
12002,258
11246,96
11147,96
8024,96
4841,96
3254,96
10127,96
3295,96
12374,96
3783,13
4643,124
12703,96
3344,114
6364,235
12609,114
3307,96
3689,154
7433,154
4860,154
7075,179
5657,216
5670,216
12661,216
5717,216
9779,179
4143,88
7635,173
9562,216
5910,192
12985,254
7326,37
12992,157
3736,13
3277,96
3247,96
9787,54
1690,173
3281,96
12376,96
12860,96
12478,96
9250,96
6377,235
4547,124
1407,173
4263,95
6552,251
1285,8
5606,253
6359,235
3333,115
7065,115
12234,216
5909,192
5911,192
6330,235
6361,235
4128,88
4642,124
6367,239
3056,78
6704,83
9310,74
9311,74
3559,168
4019,79
12549,192
3104,83
7297,104
10536,192
10833,216
11771,190
4793,12
4772,46
4775,46
8942,190
13181,96
9032,96
3216,96
3481,150
13313,96
7405,230
6889,88
7250,74
4908,122
4939,193
4969,217
4305,124
5033,217
6259,230
5034,217
3206,91
4331,124
5676,216
5126,222
23,77
12749,262
12750,262
8889,216
3865,13
5228,222
3772,13
13109,84
4999,217
1072,21
7201,216
9097,34
7095,254
3288,96
3122,87
5702,216
958,21
11786,96
1614,178
7980,21
8023,96
3251,96
6912,21
5450,242
4470,124
5299,205
4493,124
4494,124
3046,66
5366,205
13111,84
7463,8
3803,13
5241,222
3802,13
3943,13
7262,216
13112,84
5425,228
4585,124
4747,190
12608,96
3849,13
3790,13
5462,242
4718,183
1268,12
1262,12
5668,216
5285,205
6250,226
3282,96
3284,96
7217,242
3474,150
4799,8
5209,222
3287,96
9794,96
5706,216
5711,216
5707,216
6253,230
5318,205
5322,205
7625,8
5890,197
9218,228
4156,88
5449,242
4155,88
5913,192
5874,197
3955,60
5672,216
5684,216
5952,173
5693,216
7866,88
12299,124
7779,48
12365,44
6113,211
90,98
6161,218
6132,212
6137,212
6140,212
1686,173
7957,222
1687,173
3828,13
5213,222
5714,216
6263,230
6297,230
11728,101
13045,96
11113,216
6381,235
13113,84
4738,190
3260,101
9921,74
8644,74
1365,112
3227,101
8648,74
6345,235
6343,235
8654,74
6314,234
6315,234
8662,74
6326,234
8682,74
8685,74
8687,74
8969,74
1225,12
9108,96
6248,224
12373,96
11978,96
1368,112
5214,222
3265,96
10133,230
3239,104
2613,33
847,46
75,98
6548,251
9214,251
9419,74
8720,74
11617,167
9512,74
1487,178
1488,178
6360,235
8722,74
6573,252
11190,21
8723,74
2309,134
3339,113
6439,247
980,21
11688,216
4210,88
11330,254
12886,190
9769,104
13043,96
10928,96
7361,21
7302,244
4146,88
4107,88
7158,46
4179,88
6353,235
8779,74
8782,74
8783,74
8786,74
8794,74
8795,74
7240,21
3292,96
1707,173
6952,104
1700,173
5065,217
6620,228
4244,88
6619,228
1702,173
8807,74
5715,216
12375,96
8809,74
6654,8
4798,8
7258,8
7259,8
8975,74
8852,74
8853,74
8854,74
5535,253
5419,228
6811,173
5416,228
5992,248
10128,96
5915,192
5053,217
9107,96
3232,100
3234,100
8052,100
1971,167
13114,84
6136,212
7923,74
5735,216
9076,74
9422,74
8856,74
7304,160
8861,74
8862,74
8871,74
8872,74
7241,21
7337,217
5040,217
13115,84
5731,216
3245,100
9053,13
7805,48
1390,137
3236,100
3242,100
6718,217
9135,154
3773,13
5611,253
7018,46
8785,74
1780,173
7991,216
7940,28
12348,167
2868,9
4734,190
4735,190
4739,190
4740,190
7608,216
5719,216
5725,216
5434,233
6453,247
1712,173
10971,216
13116,84
6557,251
13117,84
12986,254
6032,243
7806,48
5989,248
3767,13
7118,254
3286,106
9768,106
10930,106
5399,228
10768,106
5769,214
3289,106
5770,214
5428,231
1876,173
9111,232
5427,231
9595,232
7199,180
11536,88
720,46
5771,214
5796,214
6915,197
12428,216
5742,216
5738,216
5598,253
13118,84
11922,216
13119,84
7117,254
11673,190
4732,190
2820,25
3385,106
6706,106
3403,106
3623,180
3386,106
3358,106
6848,106
3393,106
5587,253
4726,190
901,46
5828,203
5750,216
13120,84
9674,116
9771,232
5827,203
12659,216
1095,21
4093,88
6770,74
905,21
9558,180
1823,173
5829,203
5372,205
1713,173
9457,106
13121,84
13122,84
13123,84
406,69
5621,253
5620,253
4924,106
11315,106
12529,106
9253,106
9546,116
1901,167
5630,253
5626,253
3138,83
965,21
2116,167
5519,253
2882,4
2773,32
11921,216
1728,173
3332,113
12662,216
13124,84
5628,253
11772,253
9254,106
1926,167
1928,167
9795,106
1738,173
10770,113
3357,114
5625,253
4917,56
5617,253
4225,88
3133,87
2162,161
657,46
3813,13
4145,88
4200,88
4849,88
5629,253
5627,253
4852,88
4853,88
4226,88
4237,88
13125,84
13126,84
7652,106
12960,121
4241,88
4857,88
10972,216
13127,84
13128,84
12752,262
12753,262
6746,88
2894,28
12754,262
11104,253
5319,205
12377,106
6418,245
663,46
7188,245
6736,37
3805,13
7048,167
7654,106
1127,18
9931,74
5406,228
7187,245
1280,8
10129,104
12957,106
4842,116
5908,192
3390,106
9911,74
4310,124
11316,104
6332,235
9493,167
5713,216
4531,124
4433,124
4461,124
4469,124
4491,124
4518,124
4539,124
3243,100
4587,124
6255,230
6760,253
4521,124
4638,124
4637,124
4639,124
11331,254
12956,106
3368,106
11979,106
1137,18
1138,18
1140,18
2562,122
4715,124
1141,18
712,46
3692,154
2739,34
6904,46
827,46
3252,104
7676,13
673,46
6344,235
1795,173
7965,190
1332,8
12755,262
5513,253
6036,243
2903,29
10772,232
12756,262
5516,253
1840,173
11106,253
6707,232
6732,37
6821,167
3244,104
5286,205
6100,208
5265,225
3397,106
3350,106
1875,173
677,46
1159,18
1158,18
3131,87
2929,49
6309,232
2973,47
2972,47
12757,262
3121,85
5520,253
6347,235
5601,253
1200,12
3091,70
6428,247
832,46
1012,21
3086,71
6686,19
3205,91
4746,190
9033,232
3787,13
4604,124
5880,197
4741,190
2866,9
3214,96
8663,74
3495,144
9653,137
7442,253
5103,217
3337,113
5624,253
1101,21
1105,21
4690,124
758,46
6483,246
7306,160
3255,101
3278,96
12758,262
12759,262
12761,262
12922,167
5574,253
5605,253
12480,109
12528,106
1759,173
1773,173
11596,257
3324,113
1216,12
4374,124
7105,254
3384,106
4885,46
6436,247
3338,113
8059,235
6366,235
6454,247
1236,12
6391,239
6396,239
6071,199
6601,13
3311,113
7090,254
3342,113
918,21
12762,262
5256,200
6302,234
932,21
5832,197
6301,232
6532,249
7186,144
3501,144
5130,222
107,98
12763,262
5538,253
1500,178
1501,178
4551,124
1502,178
788,46
13129,262
12978,88
7178,232
12764,262
12765,262
1019,21
1315,8
5912,192
9671,92
6469,246
6499,246
7750,176
36,103
6486,246
1503,178
54,103
7419,160
6417,245
4590,124
5137,222
2844,9
12955,106
63,103
822,46
5852,197
3285,106
148,77
3379,106
6257,230
6504,246
12766,262
12767,262
6319,232
10623,248
1376,112
34,103
35,103
6534,249
6261,230
12768,262
10303,124
1744,173
1767,173
12673,167
2017,167
6254,230
11026,230
6256,230
1967,167
1965,167
6570,251
6349,235
1039,21
2575,119
2111,167
6033,243
6055,240
1741,173
7038,173
2312,134
2477,125
12915,262
1857,173
9754,248
1973,167
6668,167
2070,167
2097,167
6260,230
3369,114
2107,167
5993,248
6001,248
2303,137
2304,137
2305,137
2306,137
3543,144
6267,230
6264,230
4007,79
10624,248
6281,230
10625,248
3448,123
1227,12
6369,235
701,46
702,46
703,46
704,46
12751,262
12770,262
1827,173
7307,160
3560,160
3856,13
3855,13
12771,262
12772,262
9503,253
5589,253
10626,248
7459,216
3267,96
11027,230
6272,230
6662,167
6280,230
6292,230
6291,230
3999,79
11787,109
6299,230
43,107
44,107
6277,230
9035,235
48,107
5551,253
1904,167
6144,213
13130,262
12774,262
12775,262
9075,74
5577,253
6639,216
5675,216
13015,262
4299,124
12777,262
12778,262
12464,137
12779,262
6151,215
9320,46
8837,74
6710,141
3492,144
1932,167
5581,253
5689,216
6278,230
11317,116
6954,230
3304,116
6288,230
10771,116
9796,230
6289,230
8036,241
3276,96
1228,12
8638,74
3372,106
12791,262
12429,216
12780,262
6275,230
12781,262
1221,12
12782,262
12783,262
6294,230
5545,253
9561,216
10567,172
10906,167
4320,124
7524,181
6090,206
7742,106
9479,173
4700,124
2596,119
4621,124
1743,173
3308,116
7293,230
6268,230
6282,230
13316,116
6296,230
4160,88
6287,230
7889,124
1041,21
4508,124
4507,124
4073,88
9551,144
4028,79
2370,134
7988,197
12784,262
12785,262
861,46
12786,262
8635,74
4511,124
13131,262
12788,262
12787,262
12979,88
5563,253
5564,253
2753,24
6286,230
3346,114
3367,114
1230,12
8935,13
8936,13
7209,198
2476,125
4572,124
3417,140
8640,74
8966,74
8641,74
7291,96
12789,262
13132,262
12792,262
9764,83
12793,262
7650,101
2494,125
6338,235
8666,74
8686,74
4961,217
3651,179
10591,172
7284,44
3388,106
5417,228
8692,74
6274,230
9545,106
2325,137
8693,74
9416,74
3327,115
6463,246
6312,232
3589,160
12794,262
12795,262
12796,262
12797,262
6323,234
6318,232
12798,262
12799,262
12800,262
5413,228
5783,214
2567,122
3518,144
7414,144
12801,262
7426,37
5283,205
5282,205
5281,205
5280,205
5495,253
9458,144
736,46
9743,98
6308,232
124,77
12803,262
12804,262
13016,262
3782,13
4288,171
4289,171
129,77
6386,239
8027,115
7309,246
2497,125
5397,228
6484,246
4648,124
3814,13
5487,253
3638,180
3768,13
7070,141
1692,173
3319,115
3320,115
1703,173
1704,173
5435,233
1375,112
4778,21
8030,115
5541,253
9366,115
8028,115
3331,115
3325,115
1717,173
1718,173
4413,124
1796,173
5494,253
1880,167
4047,165
5602,253
4977,193
1049,21
9407,74
1618,173
6238,219
4779,21
1757,173
1974,167
1987,167
1709,173
6936,167
6937,167
2031,167
1731,173
4515,124
11377,167
2104,167
1792,173
7886,124
8755,74
8756,74
7274,248
7381,173
1867,173
3353,114
2166,161
5529,253
12805,262
6054,240
4966,193
7904,26
12806,262
12808,262
4397,124
4951,193
3521,144
1003,21
49,107
12812,262
68,98
78,98
79,98
3345,114
3343,114
7057,206
3371,114
8033,235
4936,193
3364,114
3309,114
6363,235
7195,160
10135,235
8780,74
8781,74
3351,114
6387,239
5421,228
930,21
112,98
106,98
5527,253
109,98
5463,242
3961,157
5526,253
8053,114
11151,141
8955,231
13048,114
9770,114
716,46
1905,167
4758,190
4988,193
6807,167
5612,253
7032,173
7033,173
10593,172
2022,167
11289,77
13275,77
3630,180
4925,140
5396,228
3356,114
4869,77
11931,77
7555,114
7407,232
11980,232
11734,232
9367,232
4870,77
11152,141
1908,167
7612,46
7296,113
5395,228
7305,160
3701,154
4871,77
145,77
9434,77
8964,77
11127,77
3294,116
146,77
943,21
3478,150
10899,77
3674,176
7333,154
4947,193
3476,150
5518,253
6103,208
9472,21
3032,54
10542,77
153,77
12237,77
8060,235
7243,77
9947,77
5622,253
11108,124
11925,77
8842,74
9173,74
5854,197
6102,208
4755,190
8062,144
3526,144
791,46
790,46
9970,126
977,21
2201,137
6420,245
11926,77
10537,112
9631,77
8690,74
9113,144
11363,77
11927,77
10292,253
11929,77
12552,77
986,21
12554,77
12553,77
9292,173
7031,173
10831,124
6406,245
7659,142
3520,144
1733,173
749,46
1879,167
4540,124
1017,21
6776,21
5502,253
5917,137
12916,77
4616,124
4609,124
9164,77
9950,77
11477,77
11028,232
5638,77
11642,232
12705,232
3691,154
5922,137
2293,137
11868,232
7967,253
6405,244
7207,232
7408,232
9369,235
1567,178
1569,178
1570,178
9596,232
1571,178
7559,235
1914,167
4530,124
9260,244
8855,74
8857,74
9838,124
9325,8
5451,242
5637,77
11345,74
11930,77
1740,173
9283,8
11933,77
4875,77
11290,77
9461,246
8860,74
6477,246
11691,74
12555,77
9850,74
9207,235
11934,77
12275,232
6358,235
8061,235
11735,121
7748,246
1274,8
4928,193
9798,235
6753,124
11730,121
9112,234
6327,234
1047,21
1756,173
6427,246
8865,74
8866,74
11821,77
12330,77
5639,77
170,77
11607,74
172,77
164,77
4466,124
9405,124
1634,173
7992,8
2524,125
1060,21
6411,245
6419,245
3415,140
3579,160
1986,167
3616,180
1610,178
1968,167
1613,178
4899,167
1680,173
11364,77
12760,262
12430,74
9851,74
166,74
6991,74
6498,246
12988,254
1317,8
5485,253
1608,178
6485,246
8691,74
171,74
5483,253
5482,253
9056,253
7746,235
9610,74
8759,74
7969,253
6708,234
6322,234
9705,124
6660,98
6960,168
8032,235
1607,178
6341,235
7418,246
6357,235
12959,121
9208,235
7567,140
8763,74
9611,74
8777,74
173,74
9852,74
175,74
1619,173
8796,74
11731,121
10294,253
10295,253
10871,235
6931,167
2992,44
3387,123
5489,253
8798,74
5488,253
8031,123
9617,216
1555,178
11521,235
8797,74
9309,74
9612,74
9613,74
9614,74
6352,235
6380,235
6474,246
9036,235
9677,235
6339,235
9615,74
9616,74
8880,74
8883,74
176,74
12663,74
178,74
2581,119
6632,74
180,74
6449,247
2599,184
6365,235
8653,74
9676,235
181,74
1104,21
8967,74
8658,74
2595,184
2597,184
1061,21
2603,184
6992,74
8057,235
6437,247
1119,18
6680,173
6368,235
1727,173
7189,246
9370,235
1817,173
3461,123
6661,167
6814,167
1927,167
756,46
12378,235
7892,124
183,74
1207,12
1209,12
7893,124
6861,169
5077,217
1210,12
1214,12
1217,12
2242,137
1240,12
3225,101
2311,137
2366,134
8650,74
408,69
7403,212
2482,125
2329,134
2336,134
2382,134
4902,167
8834,74
2541,125
6306,232
4206,88
7287,54
7835,186
760,46
10895,74
4533,124
185,74
9855,74
3453,123
7924,74
5871,197
5882,197
7342,88
9120,173
8888,216
5886,197
5891,197
2980,44
9072,194
5900,194
9675,235
5650,216
4086,88
5671,216
5762,216
6610,222
7609,216
3441,123
6733,37
12958,235
4283,171
1309,8
3947,13
10916,28
3459,123
9206,123
2982,44
1977,167
5105,217
7059,70
6056,240
2186,138
9121,173
6589,13
6588,13
6587,13
6586,13
186,74
7488,137
10530,74
7245,74
5472,253
3079,71
6416,160
1739,173
5295,205
2332,134
4286,171
1109,21
8934,254
10744,74
1834,173
3722,154
705,46
5623,253
192,74
6444,247
786,46
9856,74
5549,253
11474,74
6719,13
5899,194
5901,194
5902,194
5904,194
5905,194
376,74
4728,190
3721,154
6399,241
8649,74
1114,18
8651,74
1115,18
8652,74
9301,74
6433,247
11935,74
12863,235
10136,123
1504,178
2509,125
6356,235
1519,178
1522,178
1523,178
1524,178
1525,178
1528,178
6350,235
4693,124
11741,129
6754,124
9433,8
8661,74
12664,74
7599,124
195,74
4563,124
8655,74
4045,165
8657,74
8659,74
9138,124
8928,88
782,46
9026,71
803,46
9203,54
3148,80
3146,80
3150,80
9463,176
877,46
9302,74
9415,74
8676,74
8041,40
4191,88
895,46
7446,157
2996,55
9139,124
9168,74
8680,74
196,74
11013,173
382,74
7916,74
811,46
4913,34
7280,19
8058,235
9857,74
3675,176
8681,74
933,21
3165,92
3175,92
8968,74
6057,196
9204,212
7722,42
11737,129
6118,210
12862,235
3196,92
3180,92
11740,129
11736,129
8971,74
960,21
750,46
7067,235
11739,129
13319,235
3169,92
9191,173
9466,74
8696,74
12790,262
8698,74
187,74
7171,32
9858,74
4432,124
11039,176
11936,74
7455,74
9860,74
7946,66
5111,217
5107,217
6562,251
7043,167
8835,74
7636,173
206,74
9004,173
9861,74
6604,217
7762,73
6757,165
11742,129
13320,235
3398,135
13049,235
3394,135
3396,135
10810,235
1874,173
3572,160
10558,172
8972,74
8700,74
9169,74
8704,74
7492,137
7681,124
3685,176
5293,205
3606,160
25,77
7456,74
1369,112
13277,74
9820,254
6198,219
1994,167
2148,167
8710,74
9304,74
8711,74
9420,74
3470,150
6164,218
7466,8
6564,251
207,74
9023,71
9862,74
3435,135
6340,238
3391,135
3429,135
6389,239
3426,135
6394,239
12432,74
3786,13
6766,74
12666,74
6007,248
6190,219
5640,74
10154,255
6580,154
1765,173
9863,74
6014,248
3269,96
8721,74
7157,46
10565,172
3272,96
6540,249
6664,167
7863,88
4202,88
3145,80
3381,106
1769,173
9778,251
8833,74
7372,74
1719,173
213,74
9305,74
12433,74
12667,74
3233,104
8013,248
5821,46
8734,74
214,74
11123,74
13019,74
156,77
155,77
8735,74
11426,249
1206,12
3540,144
3473,150
3649,179
3510,144
11692,74
3466,150
9251,237
4136,88
3375,114
1073,21
5446,237
860,46
4479,124
1798,173
2014,167
13018,74
1742,173
